Soil_Type,Soil_pH,Soil_Moisture,Organic_Carbon,Electrical_Conductivity,Temperature_C,Humidity,Rainfall_mm,Sunlight_Hours,Wind_Speed_kmh,Crop_Type,Crop_Growth_Stage,Season,Irrigation_Type,Water_Source,Field_Area_hectare,Mulching_Used,Previous_Irrigation_mm,Region
3,6.58,20.26,1.38,2.61,30.86,66.13,1917.65,4.06,42,4,3,1,0,3,611,2,3380,2
1,5.97,36.9305479109332,1.14,2.08,14.24,94.73,2474.1,6.44,1085,3,4,3,2,4,160,1,5326,4
0,7.56,58.29,1.49,1.03,20.81,83.59,2264.52,8.28,97,5,4,2,1,4,1004,1,634,0
2,7.96,29.52,0.79,1.0,39.42,78.89,2336.06,4.11,1147,6,1,1,4,1,724,1,2039,0
1,6.34,14.54,1.12,0.44,32.91,88.75,2054.66,9.39,1546,2,1,1,0,1,514,1,66,3
0,7.14,31.6,0.64,1.8,19.75,75.62,1944.19,8.27,125,0,4,2,2,3,332,1,1208,3
0,7.01,50.85,1.47,0.18,22.23,66.72,2215.12,9.8,685,5,4,1,1,3,893,1,3199,2
2,7.34,36.44,0.86,3.48,37.93,35.21,277.25,7.17,142,3,4,2,1,2,1031,1,442,1
2,7.27,62.18,1.05,0.99,17.09,73.63,1399.17,7.56,726,4,0,1,1,3,992,1,5605,3
2,5.14,22.6,1.4,1.91,26.39,55.3,946.9,5.97,1716,3,4,1,0,1,1366,1,1140,1
2,8.01,20.78,0.9,2.85,28.61,85.42,1167.86,8.27,330,3,1,3,2,4,571,1,3427,4
3,7.23,29.7,0.94,0.11,25.84,32.96,1233.38,8.72,284,3,1,1,0,2,665,2,4281,3
0,7.9,28.22,1.56,1.92,27.91,29.92,1464.78,5.65,1024,2,3,1,2,4,34,1,766,3
0,7.94,51.5,1.33,2.92,39.02,45.04,2303.12,4.9,292,3,3,1,0,2,805,1,5538,0
2,5.49,46.13,0.99,3.34,27.78,71.78,1935.63,10.56,1886,5,0,3,0,1,1023,2,2460,4
2,6.37,10.29,0.84,2.97,12.05,56.25,1107.13,8.73,1549,6,3,2,4,4,1416,2,5058,1
3,8.09,33.74,0.95,0.93,39.49,33.65,853.87,7.37,629,0,4,2,0,3,667,2,4507,4
0,6.56,9.45,0.55,0.84,12.21,89.56,1663.21,6.39,450,0,4,2,1,2,725,2,4367,1
0,4.94,56.66,1.36,1.35,20.55,57.65,2190.44,6.18,1335,4,1,1,1,4,120,1,4604,2
1,7.43,32.75,0.98,0.84,19.93,27.22,2.77,6.06,1240,5,3,2,4,3,101,1,236,4
1,7.3,49.41,1.05,2.13,24.79,58.48,255.88,6.33,310,6,1,3,2,3,568,1,2986,1
1,7.9,26.9,0.44,1.43,35.58,81.7,981.34,4.51,800,5,3,2,4,3,59,2,4672,2
1,7.1,14.08,1.59,1.51,19.0,27.56,2493.23,5.16,1381,3,3,1,0,3,1247,1,3650,2
3,6.93,53.56,1.52,2.1,32.99,87.73,2220.98,5.15,1051,2,1,2,0,1,1383,1,2904,3
1,5.19,52.22,0.83,2.55,18.4,39.78,51.65,10.14,897,2,3,1,4,2,902,1,1763,2
2,4.83,56.21,1.11,0.7,26.16,57.37,2136.96,8.08,623,6,4,2,4,2,110,2,749,3
3,7.49,32.05,0.3,0.35,14.7,36.19,2124.73,9.01,1719,4,0,2,1,4,86,1,3243,1
1,6.16,8.34,1.07,1.46,35.49,85.29,491.3,5.02,1353,2,1,3,4,1,1043,1,944,4
0,7.34,18.08,1.21,2.12,24.62,56.42,1837.86,8.98,1015,2,3,1,0,4,9,2,4611,0
0,7.72,32.35,0.71,2.12,22.59,83.45,545.65,5.07,114,4,3,1,2,1,87,2,2853,4
1,5.56,38.44,1.41,2.92,16.58,72.79,634.85,4.59,436,6,0,3,0,1,355,1,1950,4
1,5.52,49.15,1.08,2.59,13.89,52.56,2251.52,7.01,1864,2,4,1,0,2,772,1,887,4
1,5.55,49.73,1.02,2.8,22.12,93.74,2164.06,4.04,1178,6,4,2,4,1,295,1,793,0
0,5.2,15.96,0.84,2.5,41.59,40.15,521.12,6.94,175,4,1,3,2,3,1222,1,2174,4
2,6.19,14.15,0.61,2.48,41.88,45.25,932.87,6.03,1392,4,1,3,2,4,982,2,1280,4
1,6.44,58.98,0.7,0.88,35.13,77.31,2482.65,7.536836313617607,1166,5,0,2,1,2,793,2,4640,1
3,7.63,47.07,0.42,2.55,12.3,78.62,1696.17,8.4,399,2,4,3,2,1,1113,2,5365,1
0,5.31,48.81,0.6,2.37,26.73,56.8,158.52,6.65,1382,2,1,3,2,2,271,1,681,2
2,7.69,20.82,1.59,1.91,34.92,33.63,2064.73,10.35,1787,4,3,1,2,3,131,2,2300,4
2,5.04,38.1,1.53,1.24,30.96,53.4,2129.5,7.81,94,6,3,1,2,1,1315,1,5149,0
0,7.5,59.56,0.61,0.87,41.34,53.5,1290.53,5.3,626,4,1,3,0,1,329,1,1308,0
3,5.1,20.5,0.37,1.43,33.34,62.51,402.92,7.03,492,4,3,3,4,1,1218,2,4300,1
2,5.28,33.16,1.03,3.25,17.3,82.92,1026.6,8.04,780,4,4,3,4,4,668,2,2886,4
0,6.85,22.19,1.36,1.84,25.21,51.25,800.33,5.98,1148,6,4,3,0,2,471,2,1098,3
1,5.42,20.79,1.09,2.97,33.52,27.48,1169.77,6.51,831,2,4,2,2,3,945,2,1089,0
2,6.75,24.05,1.53,0.49,32.14,70.29,1241.66,6.47,1695,4,1,1,0,3,867,2,4304,4
1,5.45,23.46,1.59,1.89,39.12,41.09,203.81,5.76,643,0,1,2,1,4,1451,2,225,4
0,6.13,31.76,1.19,3.23,33.02,38.67,1156.89,5.43,418,2,4,3,4,3,923,2,5795,3
1,8.14,58.68,0.68,2.91,37.95,64.05,893.22,8.16,1881,6,1,2,2,2,394,1,3101,2
2,7.94,30.53,0.95,0.36,29.53,35.0,2391.43,10.62,810,4,1,2,4,2,454,2,4206,2
3,5.74,60.16,1.59,0.32,32.81,69.12,657.27,8.49,108,5,3,3,4,4,1439,1,4798,2
1,4.98,52.16,0.33,0.11,26.55,93.54,1086.26,5.54,661,4,4,1,1,3,1029,2,2302,2
2,6.89,42.42,1.45,1.54,28.65,51.65,1293.56,4.02,1040,3,0,2,2,3,910,2,5692,1
0,5.2,39.45,0.44,2.34,37.51,70.23,1823.24,9.77,441,2,4,1,4,1,1094,2,4057,0
3,5.97,44.39,1.35,1.87,13.33,41.52,1073.44,6.98,709,6,0,2,4,4,623,2,5462,1
0,5.42,24.36,1.12,0.43,40.24,44.45,2276.09,4.04,18,0,3,2,1,3,878,2,3423,2
1,7.68,22.38,0.33,2.32,41.73,71.0,136.68,8.83,674,3,4,1,0,1,909,2,3718,4
3,6.38,16.8,0.94,3.22,31.51,75.29,1201.59,5.42,1585,6,1,1,4,4,591,2,2522,3
0,5.34,60.56,0.88,1.43,17.43,80.65,708.34,9.82,1466,6,4,2,4,4,131,2,2700,0
3,5.75,27.9,1.16,0.24,31.35,50.96,1652.36,10.23,1896,6,1,1,1,4,135,2,3072,3
1,5.07,25.31,0.47,3.49,36.86,87.46,2352.67,5.69,667,6,0,2,2,3,779,1,840,1
0,7.76,35.08,0.57,2.87,23.86,63.04,2060.67,6.13,1240,6,4,3,2,3,504,2,2869,1
1,7.23,21.1,0.43,0.23,17.34,67.61,727.1,9.88,1908,5,4,1,1,3,755,1,4888,3
1,4.99,11.37,1.05,2.33,31.45,40.67,406.75,7.22,1147,3,3,2,1,3,1345,2,1836,0
1,7.37,44.33,1.37,3.38,16.38,67.51,943.12,6.89,467,6,0,2,2,4,1023,1,3182,0
3,6.5,62.33,0.68,0.25,22.58,45.98,1153.65,8.33,190,5,4,2,1,4,1085,2,65,1
2,5.62,55.89,1.41,2.75,22.25,73.69,437.01,5.93,972,3,4,1,1,3,1034,2,3656,2
3,7.18,60.29,0.46,1.19,23.58,88.47,513.81,5.12,1595,0,4,1,4,3,389,1,4094,3
3,4.92,15.74,1.22,1.3,26.27,38.46,2369.58,10.78,366,0,0,2,2,3,928,1,5373,4
1,5.65,39.21,1.58,0.26,30.95,82.34,1742.35,10.51,1407,4,0,3,2,3,993,1,5428,4
1,6.45,57.37,0.96,1.98,25.51,75.41,550.15,6.06,967,4,0,1,1,3,1351,2,4573,1
3,6.6,11.34,0.4,2.81,17.21,39.05,840.67,5.07,793,4,3,2,4,3,338,2,1732,4
2,6.3,13.43,0.85,2.92,31.05,44.3,403.36,5.9,1233,0,0,1,1,3,889,1,4878,0
1,5.16,59.94,1.3,3.25,19.77,67.81,1490.89,4.03,1476,2,0,3,2,2,1102,1,4079,1
3,6.88,23.58,1.45,2.82,25.67,80.3,1072.78,9.18,1848,4,0,2,2,2,1218,1,1808,0
3,7.11,39.46,0.31,1.7,19.13,69.3,2306.27,7.6,684,5,3,1,4,1,1269,2,1538,1
2,6.3,44.91,0.86,2.27,19.25,57.51,629.44,6.11,1119,4,1,1,2,3,204,1,508,4
0,5.99,21.47,1.05,1.22,26.86,42.25,2384.95,6.52,1893,5,3,3,2,3,1354,1,1171,1
0,7.35,21.92,1.22,2.09,26.34,34.94,2175.99,4.55,1751,4,1,3,2,1,817,2,4355,1
3,5.07,60.18,0.49,0.4,35.4,35.76,304.46,9.25,92,4,1,3,2,3,588,2,1552,0
2,4.94,11.4,0.39,3.12,25.02,85.91,2121.38,9.23,257,3,3,1,1,1,1448,2,785,0
1,6.25,59.04,0.35,0.61,24.99,75.96,685.14,4.2,813,5,1,1,0,3,1026,1,4543,1
1,4.81,38.32,0.57,2.9,25.0,77.05,632.29,10.28,982,3,4,1,2,3,1116,1,4250,4
1,8.03,30.1,0.44,3.29,25.83,81.38,773.45,6.51,118,0,0,1,2,1,490,2,5267,0
1,5.44,34.15,0.93,1.39,17.99,73.89,2261.26,4.9,1581,4,4,2,0,2,1144,1,5179,4
2,5.38,60.58,0.42,0.22,15.15,58.42,894.52,9.98,795,6,1,3,1,3,1326,1,1644,2
3,7.02,20.23,0.78,1.99,34.63,89.54,488.41,9.98,61,6,3,3,2,3,1353,2,5522,1
3,4.98,40.14,0.58,2.4,30.15,63.8,2014.12,6.35,1723,5,0,2,4,2,104,2,2520,0
1,7.36,56.7,0.82,3.43,34.19,26.62,2293.94,8.61,1346,5,1,1,4,4,452,1,5444,0
3,6.12,50.22,0.97,2.35,34.37,33.23,1594.35,5.24,1413,0,4,2,4,3,18,1,3161,4
0,6.63,53.88,1.48,1.81,21.01,57.07,1216.6,6.88,14,4,1,1,0,3,774,2,1591,1
0,5.02,45.61,1.05,3.12,33.39,74.14,72.55,10.48,552,4,3,3,0,2,390,2,3703,1
3,7.8,58.43,0.63,2.35,28.25,58.85,1035.1,10.07,355,6,3,1,0,1,1169,1,4838,3
3,5.36,42.81,1.13,0.95,37.82,82.12,1528.63,8.34,1713,5,0,2,4,3,621,2,2455,4
3,5.77,54.86,1.6,2.03,23.68,50.25,1960.4,8.88,843,5,3,1,4,4,837,1,2117,0
0,7.86,61.99,1.38,0.75,18.73,69.35,427.95,8.29,476,6,1,2,1,2,614,2,4442,1
3,7.83,62.89,1.27,1.51,32.21,48.98,5.13,8.4,650,2,3,1,1,2,316,2,1271,0
1,6.48,47.63,1.3,0.53,22.49,65.42,382.32,7.99,518,6,3,3,1,3,401,2,5582,1
0,5.04,37.92,1.39,0.89,36.66,88.51,1730.14,10.19,668,3,0,2,0,4,624,1,1695,1
0,5.16,20.54,1.05,1.23,20.62,62.32,542.78,9.84,1145,4,4,1,4,2,85,2,4833,0
0,6.55,56.06,1.26,1.79,39.1,84.15,1390.51,5.99,470,2,3,1,2,2,1170,2,2463,1
1,6.44,40.71,0.92,1.32,35.31,93.48,1509.61,6.98,1755,6,4,3,4,1,833,2,4326,3
3,5.69,52.52,0.54,3.22,29.1,42.99,2008.05,10.56,303,2,4,3,2,3,714,1,1139,0
1,7.48,20.78,0.6,2.62,17.29,40.06,1934.38,7.65,1187,0,4,3,2,3,1239,1,5595,0
3,7.04,50.4,0.41,1.38,18.68,31.86,415.74,11.0,1029,3,3,1,2,3,915,2,5734,1
1,4.86,55.56,0.34,1.25,13.5,40.83,108.56,7.44,510,6,3,3,0,1,182,2,1127,4
0,7.39,21.01,1.47,1.81,33.93,40.45,2117.74,6.06,566,3,1,3,4,4,821,2,2775,4
2,7.38,39.84,1.48,2.66,37.12,89.3,1963.84,5.48,702,2,3,1,4,2,809,2,5564,1
2,5.67,20.08,1.24,1.08,35.77,34.29,1751.92,4.42,1708,2,1,2,2,2,979,1,1715,1
0,7.18,26.67,0.58,1.58,22.3,26.43,2045.73,5.43,1342,2,0,1,4,4,177,1,3116,2
1,6.62,55.39,1.27,2.4,13.38,53.97,1447.37,6.73,1258,2,4,1,4,1,1183,1,4766,3
0,6.54,39.86,0.92,1.8,35.62,75.68,726.97,4.02,601,0,1,2,4,2,1146,2,2002,0
0,7.0,36.0,0.52,1.74,33.94,50.31,241.4,6.28,1588,3,3,1,1,3,1117,2,4518,1
1,7.48,62.26,0.33,2.51,15.99,51.61,977.4,4.21,1748,2,4,1,0,1,1326,1,5262,3
3,6.66,24.26,1.54,1.95,21.13,74.85,2406.45,8.88,1368,0,3,3,4,2,1297,1,2239,1
2,7.54,31.38,0.48,0.22,14.82,44.66,457.31,10.74,1449,6,1,2,1,1,826,1,3281,2
1,6.21,13.09,1.42,0.24,31.64,40.06,1942.81,7.95,1041,5,4,3,4,3,1334,2,2669,2
2,5.15,54.59,1.16,1.37,29.1,33.2,1610.01,10.31,25,3,0,2,4,3,261,2,1161,4
3,7.84,17.05,1.13,3.45,29.21,31.52,781.74,9.42,234,6,4,3,1,1,1024,1,5460,1
0,6.62,52.67,1.52,1.04,36.21,58.36,1425.72,6.62,534,2,0,1,2,3,698,2,3354,3
0,6.36,56.34,0.82,0.47,27.54,69.82,1416.4,7.15,266,0,0,2,0,1,708,1,4000,1
3,7.33,20.05,1.45,1.13,41.97,39.3,1084.38,7.7,1858,6,1,3,4,3,227,2,4580,3
2,4.81,31.97,0.79,2.88,20.06,59.25,2302.08,10.81,1578,4,1,3,2,1,780,1,1921,4
2,6.9,34.58,1.54,3.11,41.32,65.55,853.15,8.04,1060,5,4,1,4,4,132,1,752,3
1,6.04,28.3,0.3,2.39,16.58,48.01,2299.63,5.45,200,5,1,3,2,1,1170,2,3539,2
2,6.85,25.27,1.19,0.91,33.94,59.57,1180.35,4.8,1211,5,1,3,1,2,89,1,5473,2
3,5.89,58.45,0.93,0.4,26.78,67.99,514.08,10.91,856,6,3,3,2,2,1180,2,1381,0
3,8.04,56.13,0.43,3.04,30.88,48.23,1876.82,5.14,1370,0,4,1,0,1,382,2,1300,2
3,8.11,20.25,1.28,1.13,39.04,65.61,1725.24,7.32,577,5,0,3,2,3,378,1,3578,3
2,8.09,21.42,0.38,2.18,20.98,51.4,1575.52,5.54,710,0,1,1,1,2,822,1,5196,4
1,6.65,37.81,0.54,0.39,36.19,67.65,2430.83,5.88,1240,5,0,2,1,2,1277,2,3215,0
1,5.77,47.05,0.34,2.06,18.15,69.18,418.26,8.88,1885,2,0,1,0,1,1261,2,2308,4
3,8.04,18.84,1.13,3.27,20.74,86.69,700.61,6.05,1313,2,0,1,4,4,767,2,985,0
1,7.19,39.02,0.53,1.13,41.26,77.42,2374.96,7.76,1667,5,4,1,1,2,993,2,4668,4
3,7.03,45.53,0.92,2.39,12.21,81.22,1219.81,4.6,1792,5,4,1,0,1,657,2,5269,0
3,6.02,39.93,1.08,0.98,12.87,37.66,1431.27,9.83,955,3,1,2,0,3,1184,2,1931,4
2,5.65,58.02,1.58,0.88,24.62,71.87,631.9,6.49,1375,6,1,1,4,3,47,2,504,2
0,6.13,34.22,0.65,1.75,29.03,48.21,840.71,9.02,362,3,4,1,0,4,335,1,1741,4
1,5.39,19.23,0.72,0.37,26.1,31.87,669.42,5.56,583,4,4,1,4,1,197,1,2123,2
2,4.81,56.11,1.49,1.33,16.61,36.67,186.02,4.6,1190,2,4,1,1,3,1108,2,1543,3
1,8.04,46.26,0.67,1.96,25.68,85.9,2184.07,8.51,1323,3,3,1,1,4,307,2,1897,4
2,6.37,25.39,0.42,0.71,14.31,69.18,1835.13,10.03,1181,2,3,3,0,2,841,1,3793,4
3,7.03,14.08,0.96,0.78,33.84,72.31,1419.68,4.3,539,6,3,1,1,3,354,2,5541,2
3,6.0,52.52,1.23,2.06,28.58,63.37,1122.68,6.99,1206,3,1,3,2,2,1293,1,4517,0
3,7.39,14.1,1.36,1.49,38.65,78.04,1669.31,4.5,1643,3,1,3,1,4,326,2,3511,4
1,5.92,22.11,1.0,2.78,33.06,76.47,691.11,7.15,226,0,1,1,0,1,267,1,1675,4
2,5.59,28.69,0.74,1.06,26.06,92.65,2246.4,8.86,255,4,4,3,4,2,1322,1,938,4
0,6.76,20.78,0.71,1.04,38.21,79.07,1577.91,7.7,1897,2,1,3,1,2,1197,2,4561,4
0,5.7,38.64,0.43,0.55,40.64,41.32,1236.63,6.88,1002,0,1,2,1,4,447,1,2086,0
3,5.7,51.46,0.79,1.63,23.22,65.48,2417.29,9.61,341,2,0,1,2,2,277,1,1876,2
0,6.81,25.91,1.27,1.52,32.48,51.91,557.03,5.09,334,4,0,2,1,4,583,2,2243,4
1,7.09,41.38,1.09,1.43,16.08,79.09,2004.17,7.9,467,6,0,3,0,2,482,1,3399,3
1,8.06,53.72,0.66,0.34,32.74,71.24,1298.55,5.89,1773,3,0,3,4,3,929,1,5776,1
3,8.02,47.45,0.64,0.76,34.09,56.6,1862.99,4.36,1811,4,0,2,0,4,1427,1,2317,3
2,5.01,25.94,0.78,2.06,15.23,43.36,1678.84,10.78,38,6,4,2,4,1,1352,2,2956,1
2,5.5,8.57,0.9,1.5,13.15,83.62,1918.59,9.17,142,6,0,2,2,1,102,2,5200,2
0,8.18,60.55,1.08,1.57,15.1,57.51,903.65,9.47,11,6,3,2,4,2,929,1,4315,1
1,6.31,32.87,1.21,0.95,21.87,27.05,2404.23,4.44,1561,3,0,1,4,4,338,2,610,3
0,5.19,59.48,0.39,0.45,14.34,26.35,1939.85,6.72,608,0,4,3,1,3,1002,1,71,3
2,5.07,23.6,1.54,1.15,21.88,73.77,791.84,5.11,1465,4,1,2,4,4,1125,2,1645,0
1,6.34,32.46,0.84,0.56,17.34,82.81,1676.13,9.66,373,6,3,1,4,2,455,2,4879,0
3,7.56,47.34,0.91,2.46,17.88,33.67,532.23,6.43,506,2,1,2,0,3,381,2,3166,4
3,5.59,63.59,1.6,0.28,36.57,62.8,1254.76,7.72,1152,0,3,2,4,3,448,1,1160,4
3,5.54,34.64,0.61,0.39,19.16,90.0,412.91,9.59,486,0,4,3,4,4,1153,1,215,3
2,7.28,29.51,0.6,2.23,34.92,32.6,1184.4,8.69,454,6,1,2,1,1,864,2,3145,0
1,7.73,23.58,0.64,0.79,22.75,91.68,360.61,6.28,104,6,4,2,4,2,434,2,4996,1
0,4.86,15.56,0.5,2.43,23.14,70.0,1384.28,9.08,1581,3,1,2,0,1,867,1,5391,0
1,5.38,41.51,0.49,2.75,20.91,56.12,1648.18,5.53,1766,0,3,3,0,4,659,2,4153,4
1,7.16,45.84,1.16,2.15,19.73,49.36,2480.3,6.22,1769,4,4,3,2,2,909,2,115,1
3,6.52,64.83,0.43,3.05,20.1,59.5,2134.0,5.18,1151,3,4,3,4,3,453,2,1513,0
1,7.24,44.31,0.83,1.44,26.38,46.23,2124.43,8.47,1516,5,4,1,4,2,537,1,5684,2
0,5.62,35.19,0.59,0.9,31.77,64.07,2042.1,8.48,921,0,3,3,1,1,599,2,4876,3
1,5.24,54.54,1.6,2.07,17.43,45.91,1031.93,7.93,1272,0,0,3,2,1,645,2,2858,4
1,6.64,32.72,0.64,1.53,15.26,34.8,1251.99,6.34,1834,3,0,3,0,1,1363,2,501,2
0,7.77,30.25,1.12,2.7,15.15,61.07,2265.68,7.01,1831,4,3,3,4,2,1153,2,5495,0
1,7.41,30.44,1.05,2.93,17.05,69.21,1937.88,4.77,877,2,4,2,4,2,200,1,3419,1
3,5.54,40.35,0.98,1.49,16.0,35.24,226.7,8.01,854,4,3,3,4,1,970,2,371,1
0,5.07,53.06,1.17,3.0,35.38,45.6,894.54,10.86,1723,3,0,2,0,2,1132,1,2694,0
3,5.34,42.07,1.38,0.39,30.33,38.22,2185.28,7.7,560,3,1,2,2,1,243,1,3374,1
3,7.77,47.13,1.39,2.72,20.83,94.73,1607.11,9.53,1533,5,0,3,1,4,19,2,4353,2
3,5.95,13.52,1.56,2.07,30.73,55.1,940.15,8.54,133,6,1,2,0,4,1428,1,306,0
1,6.77,19.8,0.76,0.27,27.84,36.87,499.78,8.14,799,5,3,2,0,3,529,1,5283,1
3,5.58,42.6,0.84,2.54,40.68,26.23,2127.02,10.54,11,5,4,2,0,3,472,1,1376,4
1,7.24,19.84,0.97,2.81,37.73,87.23,1656.27,10.22,1501,3,3,3,4,1,1364,1,2804,1
3,6.33,59.87,0.77,0.77,28.36,49.47,1899.97,5.3,380,6,1,3,4,4,802,1,3415,4
0,5.93,62.42,1.21,2.8,27.15,88.13,1400.95,7.06,127,3,3,1,2,1,157,2,1512,1
2,5.72,45.58,1.08,1.35,33.29,49.9,1165.93,6.9,1204,5,4,3,2,1,415,1,2025,0
1,5.32,13.47,0.66,3.36,40.04,79.07,1603.6,10.06,544,6,1,3,4,3,1093,2,4703,3
0,7.43,38.05,0.93,3.08,29.66,92.72,1296.36,5.51,425,4,1,1,4,2,720,1,3279,0
2,6.65,12.35,0.34,1.23,31.33,36.31,562.25,5.63,25,6,0,2,0,2,507,1,2871,4
2,5.46,47.82,1.55,0.97,14.03,33.49,311.53,9.83,611,6,4,1,2,1,599,2,4256,2
2,6.95,29.15,0.57,2.6,29.05,25.78,386.81,7.46,1456,6,0,3,1,4,910,1,5558,2
0,7.08,25.05,1.0,2.17,25.99,55.3,868.58,9.92,1040,4,0,2,1,2,1004,2,2527,2
0,6.42,23.48,0.6,1.99,28.61,74.42,314.72,7.7,1511,3,1,3,1,4,871,2,1204,3
3,8.17,18.04,1.25,3.33,13.46,79.36,88.61,6.91,91,3,0,1,1,1,705,1,3267,3
0,5.31,62.88,1.05,3.38,23.92,76.43,876.51,9.11,1349,6,0,3,4,3,38,2,1738,0
0,6.45,9.15,0.46,1.23,28.5,55.46,2108.5,8.65,1141,0,3,2,1,3,13,2,650,1
2,5.94,64.93,0.67,1.35,20.96,88.07,120.59,7.85,1098,5,1,2,1,1,1373,1,4903,3
0,7.2,40.77,0.86,2.08,38.74,47.41,606.45,6.29,1100,0,3,3,1,2,174,2,3421,0
3,5.77,31.26,0.95,1.31,41.88,62.23,2398.9,5.61,407,3,4,2,1,2,50,1,1526,3
0,5.44,9.12,0.57,2.64,34.91,72.01,110.56,10.02,1503,2,0,1,4,4,1407,2,4003,4
0,6.06,17.86,0.53,2.91,13.78,87.88,2041.72,7.2,1059,6,4,3,2,3,733,1,2136,0
0,5.5,37.99,1.31,2.58,39.45,77.06,348.4,5.63,684,6,4,2,1,4,576,2,1891,4
1,7.18,25.88,0.87,2.71,30.5,29.67,1219.06,10.26,1387,3,0,1,4,2,1377,2,275,2
0,6.11,62.52,0.69,3.19,13.99,90.17,337.43,9.97,886,6,4,3,4,4,56,2,3785,0
2,5.19,12.85,1.17,1.61,12.13,63.42,865.77,8.44,315,0,4,1,0,2,1258,2,865,3
1,6.71,48.75,1.09,0.87,36.91,49.37,1930.42,9.02,527,2,1,3,2,2,923,2,2212,2
3,6.61,36.01,0.54,1.74,40.92,27.05,221.63,10.05,527,3,4,3,0,2,92,1,1981,3
2,4.85,22.65,1.44,0.24,13.11,43.94,1759.53,6.63,398,2,3,1,4,1,945,2,350,1
0,6.84,37.0,1.2,3.5,23.07,33.91,156.56,10.96,1112,2,4,1,2,3,545,2,5459,3
0,6.82,22.12,0.77,3.47,20.59,47.1,1527.78,4.29,899,3,0,3,4,2,418,1,5127,0
2,5.7,10.46,0.92,1.67,35.0,51.14,1805.42,4.29,365,6,0,2,4,1,1314,1,4609,3
0,7.11,36.09,1.47,1.84,12.44,52.34,1528.28,7.78,1198,0,4,3,2,3,695,2,645,3
0,4.93,54.34,1.42,0.82,31.01,56.66,1189.46,10.13,381,3,0,2,0,1,318,2,1664,3
2,7.3,25.83,0.56,0.59,26.66,29.4,1825.68,7.14,740,6,0,1,2,2,270,2,119,1
3,5.98,61.14,1.22,1.72,18.75,82.41,2373.73,10.54,1463,0,3,1,2,1,624,1,2448,0
2,7.0,61.68,1.03,3.42,29.14,59.2,688.92,6.24,54,0,4,2,4,2,1053,1,3383,4
2,6.65,13.72,0.48,3.28,18.51,51.2,1528.39,5.69,1340,2,0,2,4,2,386,1,2944,3
1,7.64,57.24,1.05,3.02,38.32,47.96,2212.67,4.16,522,5,4,3,2,4,1425,1,4916,3
0,6.58,13.47,1.16,2.47,25.07,39.79,2319.7,8.44,1078,5,4,1,4,3,732,2,1073,1
3,5.47,39.53,1.02,1.93,13.75,26.48,314.68,8.77,247,3,4,2,4,3,544,2,5405,2
2,6.64,39.5,0.37,2.23,23.64,27.77,1783.89,4.11,1135,6,1,1,1,4,1128,1,4876,1
1,5.46,43.78,1.19,2.11,35.68,42.27,2156.79,4.27,1173,3,1,2,1,2,976,2,2014,2
3,5.12,21.84,1.42,0.7,28.21,85.88,1930.94,6.31,397,4,0,1,4,3,1137,2,351,2
3,6.82,28.16,1.3,2.81,15.86,69.1,366.58,10.13,865,4,4,2,0,3,966,1,5603,3
1,7.04,15.36,0.41,2.93,37.99,88.02,1566.25,7.36,1787,4,3,3,2,1,383,1,4704,4
1,5.85,50.75,1.35,2.91,41.24,75.01,816.32,9.94,554,5,1,2,1,2,375,2,3370,2
2,6.36,48.03,0.72,1.08,40.01,40.31,1843.07,10.63,383,3,4,1,4,2,585,1,92,3
2,5.4,34.06,0.56,1.31,34.69,36.08,1420.15,5.68,364,4,0,2,0,3,1062,2,4539,4
1,7.36,39.05,0.6,1.06,23.11,56.59,1282.88,10.59,829,5,4,3,1,1,1434,1,2212,3
3,5.05,42.58,1.42,3.35,22.74,33.75,1119.63,5.61,915,5,3,1,0,3,185,1,1964,4
1,7.46,40.35,0.99,0.94,33.9,37.71,1600.18,5.47,331,3,4,2,1,4,1370,1,5891,4
2,8.13,38.01,1.32,1.44,30.74,83.14,1805.71,7.25,871,4,4,2,0,3,135,1,5377,4
3,5.15,25.62,1.34,1.1,13.98,70.36,1250.3,10.12,1663,5,1,3,0,3,485,1,1924,3
1,4.91,62.58,0.97,1.46,16.22,26.86,375.14,6.29,1693,2,3,1,1,2,1445,1,3026,3
1,6.26,19.58,0.36,1.67,31.14,74.3,1474.55,8.53,892,4,4,2,2,3,97,2,5793,0
3,5.34,10.12,1.3,3.26,22.99,46.47,1930.93,6.89,986,0,3,3,4,2,573,2,2039,1
1,6.7,22.12,0.72,1.01,34.72,34.04,2497.23,7.3,1720,2,4,2,4,4,1367,2,2879,4
0,6.43,60.65,1.51,2.34,29.45,74.15,162.57,4.63,284,4,0,3,1,3,899,2,3327,3
2,7.35,37.65,0.37,1.39,37.56,70.5,698.99,9.86,601,2,1,2,2,2,677,2,1563,1
2,7.39,37.43,0.57,2.0,20.86,37.59,1450.81,6.28,953,2,3,2,1,3,721,2,4065,4
0,5.02,22.65,1.58,1.71,34.55,41.15,1854.85,7.29,1643,3,4,3,0,4,1418,1,1757,4
3,5.22,11.12,1.04,1.05,22.44,59.41,1909.35,8.2,816,2,1,3,1,2,897,2,1708,2
1,8.0,38.95,0.5,1.78,35.61,70.05,1527.91,9.18,1052,6,4,2,0,1,1141,1,5723,2
2,5.63,8.83,1.12,1.8,14.58,75.14,890.22,10.59,1356,6,4,2,4,2,1258,2,4563,1
